mCG_11785	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cdca5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfpl1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mCG_4090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kif20b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mphosph1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vps51	1	2.321928095	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0
Ffr	1	2.321928095	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0
Htr7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm7sf2	1	0	1.584962501	0	1	0	0	0	0	0	1.584962501	0	0	0	0	0	0	0
Rpp30	1.584962501	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Rnasep2	1.584962501	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Ankrd1	7.727920455	7.209453366	7.459431619	8.139551352	6.523561956	7.906890596	6.95419631	7.087462841	6.569855608	6.918863237	6.266786541	7.108524457	6.714245518	6.754887502	6.727920455	6.087462841	6.672425342	6.247927513
Carp	7.727920455	7.209453366	7.459431619	8.139551352	6.523561956	7.906890596	6.95419631	7.087462841	6.569855608	6.918863237	6.266786541	7.108524457	6.714245518	6.754887502	6.727920455	6.087462841	6.672425342	6.247927513
Pcgf5	2.807354922	3	3	2.584962501	2.807354922	1.584962501	2.584962501	0	1.584962501	2.321928095	1	2	0	1	0	1	0	0
Rnf159	2.807354922	3	3	2.584962501	2.807354922	1.584962501	2.584962501	0	1.584962501	2.321928095	1	2	0	1	0	1	0	0
Mlana	3	2.584962501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syvn1	4.95419631	4.906890596	4.459431619	4.700439718	4	4.247927513	4.169925001	4.523561956	4.169925001	3.906890596	4.169925001	4.523561956	4.459431619	3.584962501	3.906890596	2.807354922	4.392317423	3.321928095
Il33	1.584962501	2.321928095	1.584962501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnks2	4.754887502	4.247927513	4.321928095	3.459431619	3.459431619	2.807354922	0	3.321928095	3	3	2.321928095	3.459431619	2.807354922	2.321928095	1.584962501	1	3.700439718	3
Tank2	4.754887502	4.247927513	4.321928095	3.459431619	3.459431619	2.807354922	0	3.321928095	3	3	2.321928095	3.459431619	2.807354922	2.321928095	1.584962501	1	3.700439718	3
Tjp2	4.247927513	3.700439718	2.321928095	3.584962501	2.321928095	2	1.584962501	1.584962501	1.584962501	2.807354922	1	2.321928095	2.584962501	0	2.807354922	0	1.584962501	1
Zo2	4.247927513	3.700439718	2.321928095	3.584962501	2.321928095	2	1.584962501	1.584962501	1.584962501	2.807354922	1	2.321928095	2.584962501	0	2.807354922	0	1.584962501	1
Trpd52l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mCG_6756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frmd8	4.087462841	4.321928095	3.584962501	4	3.321928095	3.169925001	2.807354922	3.700439718	2.321928095	4.169925001	3.700439718	3.169925001	3.169925001	2.807354922	3.169925001	2.321928095	3.700439718	3
Uhrf2	1.584962501	2.584962501	1.584962501	3	2	2.321928095	1.584962501	1.584962501	1	2	0	0	2	1.584962501	1.584962501	0	0	1
Nirf	1.584962501	2.584962501	1.584962501	3	2	2.321928095	1.584962501	1.584962501	1	2	0	0	2	1.584962501	1.584962501	0	0	1
Slc25a45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dpf2	3.169925001	3.807354922	3	2.584962501	2.321928095	3.169925001	1	1.584962501	3	3.321928095	2.321928095	3	1.584962501	2.584962501	1	2.807354922	3	1.584962501
Baf45d	3.169925001	3.807354922	3	2.584962501	2.321928095	3.169925001	1	1.584962501	3	3.321928095	2.321928095	3	1.584962501	2.584962501	1	2.807354922	3	1.584962501
Req	3.169925001	3.807354922	3	2.584962501	2.321928095	3.169925001	1	1.584962501	3	3.321928095	2.321928095	3	1.584962501	2.584962501	1	2.807354922	3	1.584962501
Ubid4	3.169925001	3.807354922	3	2.584962501	2.321928095	3.169925001	1	1.584962501	3	3.321928095	2.321928095	3	1.584962501	2.584962501	1	2.807354922	3	1.584962501
Gldc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl21	3.169925001	3.700439718	2.584962501	3	2.584962501	3.169925001	2	2.321928095	3.169925001	2.321928095	1.584962501	2.807354922	2.321928095	2.807354922	3.169925001	0	1	2.584962501
D9Wsu149	3.169925001	3.700439718	2.584962501	3	2.584962501	3.169925001	2	2.321928095	3.169925001	2.321928095	1.584962501	2.807354922	2.321928095	2.807354922	3.169925001	0	1	2.584962501
Rps6kb2	1	1	0	0	0	0	1	1.584962501	2	2	0	0	1	1	0	0	0	0
Ighmbp2	0	1.584962501	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0
Pola2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0
Coro1b	2	2	3	3.169925001	2	2.321928095	2.321928095	1	1	1	0	1	0	0	3.321928095	1.584962501	0	1.584962501
Dmrt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif1ad	2.807354922	3	2.584962501	2	2.584962501	3.169925001	2.584962501	1	2.584962501	2.807354922	1	1.584962501	2	2.584962501	2	2	2.584962501	2.321928095
Chka	1	1	1.584962501	0	0	0	0	0	0	1.584962501	0	0	1.584962501	0	1	0	1	0
mCG_3892	1	1	1.584962501	0	0	0	0	0	0	1.584962501	0	0	1.584962501	0	1	0	1	0
Banf1	2	2.321928095	3.169925001	3	1	1.584962501	1	1	0	1	2.321928095	0	1	1	1	1.584962501	1.584962501	0
Baf	2	2.321928095	3.169925001	3	1	1.584962501	1	1	0	1	2.321928095	0	1	1	1	1.584962501	1.584962501	0
Bcrp1	2	2.321928095	3.169925001	3	1	1.584962501	1	1	0	1	2.321928095	0	1	1	1	1.584962501	1.584962501	0
L2bp1	2	2.321928095	3.169925001	3	1	1.584962501	1	1	0	1	2.321928095	0	1	1	1	1.584962501	1.584962501	0
Cst6	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
mCG_11738	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Aip	3.321928095	3.169925001	3.700439718	1	3	3.169925001	2.321928095	2.584962501	1	1	2.321928095	1.584962501	1.584962501	2	1	1	1.584962501	0
Pitpnm1	4.321928095	4.169925001	4.523561956	4.64385619	3.459431619	2.807354922	3.459431619	2.807354922	2.807354922	3.807354922	0	2.584962501	1.584962501	3.700439718	4.169925001	3.459431619	3.807354922	2.584962501
Sf3b2	6.044394119	5.807354922	5.285402219	5.614709844	5.584962501	5.357552005	4.523561956	4.754887502	5.129283017	4.857980995	4.584962501	4.906890596	3.906890596	4.64385619	4.857980995	4.247927513	4.584962501	3.906890596
mCG_19856	6.044394119	5.807354922	5.285402219	5.614709844	5.584962501	5.357552005	4.523561956	4.754887502	5.129283017	4.857980995	4.584962501	4.906890596	3.906890596	4.64385619	4.857980995	4.247927513	4.584962501	3.906890596
Pold4	2	1	0	0	0	1	0	0	0	1.584962501	0	0	0	0	0	0	1	0
mCG_3893	2	1	0	0	0	1	0	0	0	1.584962501	0	0	0	0	0	0	1	0
Pacs1	3	1.584962501	3.169925001	2.321928095	2	2.807354922	1.584962501	1	2	2	0	1	1.584962501	1.584962501	1	1	1.584962501	2.321928095
Cdk2ap2	1	2	1.584962501	0	0	1	0	0	1	1	0	0	0	2	0	0	0	1
mCG_3897	1	2	1.584962501	0	0	1	0	0	1	1	0	0	0	2	0	0	0	1
Cabp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mCG_3890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adrbk1	3.459431619	3.459431619	3.459431619	2.807354922	3	3.584962501	2.321928095	2	3	2.807354922	2	3.459431619	2.584962501	2.807354922	2.584962501	0	2.807354922	1.584962501
Klc2	3.700439718	3	3.584962501	3.169925001	3.169925001	3.169925001	2.807354922	3.169925001	3	1.584962501	2.807354922	3.700439718	0	2	3.321928095	1.584962501	2.807354922	2.321928095
mCG_8395	3.700439718	3	3.584962501	3.169925001	3.169925001	3.169925001	2.807354922	3.169925001	3	1.584962501	2.807354922	3.700439718	0	2	3.321928095	1.584962501	2.807354922	2.321928095
Mbl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mCG_6757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acy3	2.807354922	1.584962501	0	0	2.321928095	1	1.584962501	1.584962501	0	0	1.584962501	0	0	0	1	0	0	0
Aspa2	2.807354922	1.584962501	0	0	2.321928095	1	1.584962501	1.584962501	0	0	1.584962501	0	0	0	1	0	0	0
Pip5k1b	3.584962501	2.807354922	3.169925001	0	2.321928095	1.584962501	2	2	2.584962501	2.807354922	1.584962501	1.584962501	2	0	1.584962501	0	0	1.584962501
Pip5k1a	3.584962501	2.807354922	3.169925001	0	2.321928095	1.584962501	2	2	2.584962501	2.807354922	1.584962501	1.584962501	2	0	1.584962501	0	0	1.584962501
Dkk1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nudt8	4.700439718	3.906890596	3.169925001	2.807354922	3.321928095	3	0	3	2.321928095	2.807354922	1.584962501	3.459431619	2.584962501	2.807354922	3.169925001	1	3	1.584962501
Rab1b	4.64385619	3.321928095	4	3.321928095	3.584962501	4	3	3.169925001	3.169925001	3.459431619	1.584962501	3.459431619	2.321928095	2	2.807354922	2	2.321928095	2
Rab1B	4.64385619	3.321928095	4	3.321928095	3.584962501	4	3	3.169925001	3.169925001	3.459431619	1.584962501	3.459431619	2.321928095	2	2.807354922	2	2.321928095	2
mCG_8376	4.64385619	3.321928095	4	3.321928095	3.584962501	4	3	3.169925001	3.169925001	3.459431619	1.584962501	3.459431619	2.321928095	2	2.807354922	2	2.321928095	2
Cnih2	1	0	0	1.584962501	1.584962501	2	1.584962501	0	2	2	0	1	1	2.584962501	2	1.584962501	0	1
Yif1a	2	2.321928095	2	2	1.584962501	1.584962501	1.584962501	0	0	0	0	2.321928095	1.584962501	0	1.584962501	0	1.584962501	1
Cbwd1	2.584962501	1	0	2.584962501	2	1.584962501	1	0	0	0	0	0	0	0	1.584962501	0	0	1
Rin1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh3b1	0	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0
mCG_3881	0	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0
Asah2	3.584962501	2.584962501	3.700439718	1.584962501	2	1	2.584962501	0	0	1.584962501	0	0	2.321928095	0	0	0	1.584962501	0
mCG_13039	3.584962501	2.584962501	3.700439718	1.584962501	2	1	2.584962501	0	0	1.584962501	0	0	2.321928095	0	0	0	1.584962501	0
Rce1	1.584962501	0	3	1.584962501	1	0	0	0	0	1	0	1	0	0	0	0	0	0
Face2	1.584962501	0	3	1.584962501	1	0	0	0	0	1	0	1	0	0	0	0	0	0
Rce1a	1.584962501	0	3	1.584962501	1	0	0	0	0	1	0	1	0	0	0	0	0	0
Slc29a2	2.321928095	2.321928095	0	0	0	2	1.584962501	1.584962501	2	0	1	0	0	1	1.584962501	0	0	0
Der12	2.321928095	2.321928095	0	0	0	2	1.584962501	1.584962501	2	0	1	0	0	1	1.584962501	0	0	0
Ent2	2.321928095	2.321928095	0	0	0	2	1.584962501	1.584962501	2	0	1	0	0	1	1.584962501	0	0	0
Hnp36	2.321928095	2.321928095	0	0	0	2	1.584962501	1.584962501	2	0	1	0	0	1	1.584962501	0	0	0
Pcx	2.321928095	3.321928095	3.584962501	3.459431619	0	2.584962501	0	1.584962501	1.584962501	0	0	0	2	2.321928095	1.584962501	0	2	1
mCG_8397	2.321928095	3.321928095	3.584962501	3.459431619	0	2.584962501	0	1.584962501	1.584962501	0	0	0	2	2.321928095	1.584962501	0	2	1
Minpp1	3	2	2.584962501	1	1	2.584962501	1	1	0	1	2.321928095	0	0	2	2.321928095	1	1.584962501	0
Mipp	3	2	2.584962501	1	1	2.584962501	1	1	0	1	2.321928095	0	0	2	2.321928095	1	1.584962501	0
MNCb-1572	3	2	2.584962501	1	1	2.584962501	1	1	0	1	2.321928095	0	0	2	2.321928095	1	1.584962501	0
Apba1	1.584962501	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mint1	1.584962501	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
X11	1.584962501	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Papss2	3.321928095	2.321928095	0	2	0	1.584962501	0	2	1	1	0	2	1	1	1.584962501	0	0	1
Atpsk2	3.321928095	2.321928095	0	2	0	1.584962501	0	2	1	1	0	2	1	1	1.584962501	0	0	1
Cpt1a	4.087462841	4.169925001	3.807354922	3.584962501	3	2.584962501	2.807354922	0	2.584962501	2.321928095	1.584962501	1.584962501	2.807354922	1.584962501	1	1	2.584962501	0
mCG_3883	4.087462841	4.169925001	3.807354922	3.584962501	3	2.584962501	2.807354922	0	2.584962501	2.321928095	1.584962501	1.584962501	2.807354922	1.584962501	1	1	2.584962501	0
Peli3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
mCG_8396	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl11	3	2.807354922	2.584962501	2	2.807354922	2.584962501	1.584962501	1	2.321928095	2.584962501	2.584962501	2	1	1.584962501	2	0	1.584962501	1
Lao1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mCG_6293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtl5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mus81	3	4.169925001	3	4	2.584962501	2.807354922	2.584962501	2.807354922	2.584962501	3.700439718	1.584962501	2.584962501	1	2.584962501	1.584962501	2.807354922	2.584962501	2
Gal	2	2.584962501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mCG_3888	2	2.584962501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp6r3	5.459431619	5.459431619	5.044394119	4.392317423	4.523561956	4.857980995	3.459431619	1.584962501	4.321928095	3.459431619	3.459431619	4.392317423	3.700439718	3	3.906890596	2.321928095	3.807354922	3.584962501
D19Ertd703e	5.459431619	5.459431619	5.044394119	4.392317423	4.523561956	4.857980995	3.459431619	1.584962501	4.321928095	3.459431619	3.459431619	4.392317423	3.700439718	3	3.906890596	2.321928095	3.807354922	3.584962501
Kiaa1558	5.459431619	5.459431619	5.044394119	4.392317423	4.523561956	4.857980995	3.459431619	1.584962501	4.321928095	3.459431619	3.459431619	4.392317423	3.700439718	3	3.906890596	2.321928095	3.807354922	3.584962501
Pp6r3	5.459431619	5.459431619	5.044394119	4.392317423	4.523561956	4.857980995	3.459431619	1.584962501	4.321928095	3.459431619	3.459431619	4.392317423	3.700439718	3	3.906890596	2.321928095	3.807354922	3.584962501
Saps3	5.459431619	5.459431619	5.044394119	4.392317423	4.523561956	4.857980995	3.459431619	1.584962501	4.321928095	3.459431619	3.459431619	4.392317423	3.700439718	3	3.906890596	2.321928095	3.807354922	3.584962501
Efemp2	1.584962501	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
mCG_11764	1.584962501	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Ctsw	0	2.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CtsW	0	2.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mCG_11758	0	2.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fibp	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
mCG_19865	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
Fosl1	4.584962501	4.754887502	4.087462841	4.247927513	4.321928095	4.087462841	4.700439718	3.906890596	4.087462841	4.247927513	3.906890596	4.584962501	4.247927513	4.247927513	4.087462841	4.087462841	4.700439718	3.700439718
mCG_11767	4.584962501	4.754887502	4.087462841	4.247927513	4.321928095	4.087462841	4.700439718	3.906890596	4.087462841	4.247927513	3.906890596	4.584962501	4.247927513	4.247927513	4.087462841	4.087462841	4.700439718	3.700439718
Lrp5	3.906890596	2.584962501	3.584962501	3.459431619	2.807354922	2.321928095	2	2	3	2.584962501	2	2	2	2	1.584962501	2	2.807354922	2
Lrp7	3.906890596	2.584962501	3.584962501	3.459431619	2.807354922	2.321928095	2	2	3	2.584962501	2	2	2	2	1.584962501	2	2.807354922	2
Drap1	6.930737338	6.584962501	6.357552005	5.700439718	6.129283017	6.022367813	6.14974712	5.672425342	5.523561956	5.700439718	4.906890596	5.672425342	5.882643049	5.672425342	6.087462841	5.169925001	5.554588852	5.321928095
mCG_11754	6.930737338	6.584962501	6.357552005	5.700439718	6.129283017	6.022367813	6.14974712	5.672425342	5.523561956	5.700439718	4.906890596	5.672425342	5.882643049	5.672425342	6.087462841	5.169925001	5.554588852	5.321928095
Smarca2	6.169925001	6.442943496	5.64385619	4.807354922	4.584962501	5.285402219	4.247927513	3.906890596	4.857980995	4.392317423	4.523561956	4.169925001	4.321928095	3.584962501	3.906890596	2.807354922	4.321928095	4.169925001
Ovol1	6.108524457	6.14974712	6.209453366	5.977279923	6.189824559	6.754887502	6.442943496	6.700439718	6.209453366	6.285402219	6.087462841	6.442943496	6.044394119	6.442943496	6.108524457	6.357552005	6.714245518	5.857980995
Vldlr	8.426264755	8.011227255	7.139551352	6.442943496	6.022367813	6.686500527	6.247927513	5.321928095	6.06608919	6.62935662	6.044394119	6.50779464	6.741466986	6.209453366	5.807354922	5.700439718	6.169925001	6.14974712
Rnaseh2c	7.592457037	7.339850003	7.011227255	7.285402219	7.348728154	7.383704292	6.845490051	6.714245518	6.894817763	6.794415866	6.569855608	6.714245518	7.022367813	7.011227255	6.988684687	6.87036472	7.14974712	6.375039431
Ayp1	7.592457037	7.339850003	7.011227255	7.285402219	7.348728154	7.383704292	6.845490051	6.714245518	6.894817763	6.794415866	6.569855608	6.714245518	7.022367813	7.011227255	6.988684687	6.87036472	7.14974712	6.375039431
Kat5	3.807354922	4	3.169925001	3.169925001	3.169925001	2.807354922	3.700439718	2	3	2	3.169925001	3.321928095	3.321928095	2.584962501	2.807354922	2.807354922	1	2.584962501
Htatip	3.807354922	4	3.169925001	3.169925001	3.169925001	2.807354922	3.700439718	2	3	2	3.169925001	3.321928095	3.321928095	2.584962501	2.807354922	2.807354922	1	2.584962501
Tip60	3.807354922	4	3.169925001	3.169925001	3.169925001	2.807354922	3.700439718	2	3	2	3.169925001	3.321928095	3.321928095	2.584962501	2.807354922	2.807354922	1	2.584962501
Rela	3.321928095	2.584962501	2.321928095	2.807354922	2.321928095	1.584962501	0	2.321928095	2.584962501	1.584962501	1.584962501	1	1.584962501	2.321928095	0	1	2.321928095	0
Nfkb3	3.321928095	2.584962501	2.321928095	2.807354922	2.321928095	1.584962501	0	2.321928095	2.584962501	1.584962501	1.584962501	1	1.584962501	2.321928095	0	1	2.321928095	0
Slc1a1	0	2.321928095	1.584962501	1.584962501	0	0	1	0	0	0	1.584962501	0	2	0	0	0	0	1
Eaac1	0	2.321928095	1.584962501	1.584962501	0	0	1	0	0	0	1.584962501	0	2	0	0	0	0	1
Eaat3	0	2.321928095	1.584962501	1.584962501	0	0	1	0	0	0	1.584962501	0	2	0	0	0	0	1
Kcnk7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnk6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ehbp1l1	5.781359714	5.857980995	5.672425342	5.857980995	4.807354922	5.523561956	5.209453366	4.857980995	5.672425342	5.672425342	4.857980995	5.392317423	4.584962501	4.584962501	4.584962501	3.459431619	4.807354922	4.392317423
G430002G23Rik	5.781359714	5.857980995	5.672425342	5.857980995	4.807354922	5.523561956	5.209453366	4.857980995	5.672425342	5.672425342	4.857980995	5.392317423	4.584962501	4.584962501	4.584962501	3.459431619	4.807354922	4.392317423
mCG_11792	5.781359714	5.857980995	5.672425342	5.857980995	4.807354922	5.523561956	5.209453366	4.857980995	5.672425342	5.672425342	4.857980995	5.392317423	4.584962501	4.584962501	4.584962501	3.459431619	4.807354922	4.392317423
Fam89b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C184m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtvr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ltbp3	6.768184325	6.807354922	6.475733431	6.392317423	6.523561956	6.375039431	6.044394119	5.977279923	6.022367813	5.857980995	6.247927513	6.022367813	6	6.129283017	6.22881869	6	6.189824559	5.459431619
Scyl1	5.832890014	5.882643049	5.459431619	5.977279923	5.169925001	4.247927513	4.64385619	4.95419631	3.807354922	4.087462841	4.169925001	4.584962501	4.247927513	4.247927513	4.700439718	4.64385619	4.523561956	4.169925001
Capn1	2.807354922	1	1.584962501	1.584962501	0	1	0	0	0	1	1	0	2	0	0	0	1	0
Smc5	3.906890596	3.906890596	3.321928095	2.584962501	2.584962501	3.459431619	2.321928095	1.584962501	2.321928095	2.807354922	2.807354922	1.584962501	2.807354922	2	1	0	2.584962501	1.584962501
Kiaa0594	3.906890596	3.906890596	3.321928095	2.584962501	2.584962501	3.459431619	2.321928095	1.584962501	2.321928095	2.807354922	2.807354922	1.584962501	2.807354922	2	1	0	2.584962501	1.584962501
Smc5l1	3.906890596	3.906890596	3.321928095	2.584962501	2.584962501	3.459431619	2.321928095	1.584962501	2.321928095	2.807354922	2.807354922	1.584962501	2.807354922	2	1	0	2.584962501	1.584962501
Arl2	3.169925001	2.584962501	2.584962501	1	3.169925001	2.584962501	1	1	2.584962501	1	0	1.584962501	1.584962501	0	2	1.584962501	1.584962501	2.807354922
Men1	2	2	1.584962501	1.584962501	3.169925001	1	0	1	2	1	0	1	2.807354922	1	1.584962501	1.584962501	1	1.584962501
Map4k2	3.906890596	3.321928095	3.169925001	3.321928095	1	2.584962501	3	3.321928095	2.584962501	3.321928095	3.700439718	2.807354922	2.321928095	1.584962501	2.807354922	2	2.584962501	2.584962501
Rab8ip	3.906890596	3.321928095	3.169925001	3.321928095	1	2.584962501	3	3.321928095	2.584962501	3.321928095	3.700439718	2.807354922	2.321928095	1.584962501	2.807354922	2	2.584962501	2.584962501
Sf1	4.700439718	4.459431619	3.906890596	3.906890596	2.584962501	4.247927513	3.169925001	2.321928095	2.807354922	3.321928095	2.584962501	3	3.584962501	2	2.584962501	2	2	1.584962501
Zfm1	4.700439718	4.459431619	3.906890596	3.906890596	2.584962501	4.247927513	3.169925001	2.321928095	2.807354922	3.321928095	2.584962501	3	3.584962501	2	2.584962501	2	2	1.584962501
Zfp162	4.700439718	4.459431619	3.906890596	3.906890596	2.584962501	4.247927513	3.169925001	2.321928095	2.807354922	3.321928095	2.584962501	3	3.584962501	2	2.584962501	2	2	1.584962501
Rps6ka4	2	2.584962501	0	1.584962501	0	1	0	0	0	1	1	0	0	0	0	0	1.584962501	0
Msk2	2	2.584962501	0	1.584962501	0	1	0	0	0	1	1	0	0	0	0	0	1.584962501	0
Prdx5	6.87036472	6.584962501	7.055282436	6.832890014	7.129283017	6.965784285	6.392317423	6.754887502	6.62935662	6.714245518	6.209453366	6.569855608	6.62935662	6.918863237	6.906890596	6.491853096	6.686500527	6.339850003
Prdx6	6.87036472	6.584962501	7.055282436	6.832890014	7.129283017	6.965784285	6.392317423	6.754887502	6.62935662	6.714245518	6.209453366	6.569855608	6.62935662	6.918863237	6.906890596	6.491853096	6.686500527	6.339850003
Esrra	3.169925001	4.857980995	4.169925001	3.906890596	4.247927513	3.807354922	2.807354922	3.169925001	3.807354922	2.321928095	3	4.247927513	2.321928095	3.169925001	2.807354922	2.584962501	3	3.169925001
Err1	3.169925001	4.857980995	4.169925001	3.906890596	4.247927513	3.807354922	2.807354922	3.169925001	3.807354922	2.321928095	3	4.247927513	2.321928095	3.169925001	2.807354922	2.584962501	3	3.169925001
Estrra	3.169925001	4.857980995	4.169925001	3.906890596	4.247927513	3.807354922	2.807354922	3.169925001	3.807354922	2.321928095	3	4.247927513	2.321928095	3.169925001	2.807354922	2.584962501	3	3.169925001
Nr3b1	3.169925001	4.857980995	4.169925001	3.906890596	4.247927513	3.807354922	2.807354922	3.169925001	3.807354922	2.321928095	3	4.247927513	2.321928095	3.169925001	2.807354922	2.584962501	3	3.169925001
Kcnk4	3.584962501	3.169925001	2.807354922	1.584962501	1.584962501	2	3.169925001	1	1	2	2	1.584962501	1.584962501	0	0	1.584962501	0	0
Traak	3.584962501	3.169925001	2.807354922	1.584962501	1.584962501	2	3.169925001	1	1	2	2	1.584962501	1.584962501	0	0	1.584962501	0	0
Gpr137	5.930737338	5.977279923	5.857980995	6.339850003	5.781359714	6.14974712	6.303780748	6.169925001	5.906890596	5.857980995	5.700439718	5.906890596	6.392317423	6.247927513	6.614709844	5.491853096	5.727920455	5.357552005
Tm7sf1l1	5.930737338	5.977279923	5.857980995	6.339850003	5.781359714	6.14974712	6.303780748	6.169925001	5.906890596	5.857980995	5.700439718	5.906890596	6.392317423	6.247927513	6.614709844	5.491853096	5.727920455	5.357552005
Bad	5.491853096	5.129283017	4.523561956	4.754887502	4.523561956	4.392317423	4.087462841	3.459431619	4.392317423	4	3	4.392317423	3.584962501	4.700439718	4.321928095	3.321928095	4	4.523561956
Bbc6	5.491853096	5.129283017	4.523561956	4.754887502	4.523561956	4.392317423	4.087462841	3.459431619	4.392317423	4	3	4.392317423	3.584962501	4.700439718	4.321928095	3.321928095	4	4.523561956
Plcb3	4.700439718	4	3.459431619	2.807354922	2	3.459431619	1.584962501	2	1.584962501	1	2	3	2.807354922	2	2.807354922	2	2	1
Vegfb	5.044394119	5.087462841	5.523561956	4.857980995	5.523561956	5	4.584962501	3.169925001	4.700439718	4.700439718	4.700439718	4.247927513	4.247927513	3.906890596	5.044394119	3.906890596	4.087462841	3.584962501
Vrf	5.044394119	5.087462841	5.523561956	4.857980995	5.523561956	5	4.584962501	3.169925001	4.700439718	4.700439718	4.700439718	4.247927513	4.247927513	3.906890596	5.044394119	3.906890596	4.087462841	3.584962501
Dnajc4	2.807354922	3.459431619	3	2.584962501	1.584962501	3.169925001	0	0	1	2	0	0	2	2.321928095	0	2	0	0
Mcg18	2.807354922	3.459431619	3	2.584962501	1.584962501	3.169925001	0	0	1	2	0	0	2	2.321928095	0	2	0	0
Fermt3	5.459431619	5.321928095	4.64385619	4.087462841	4.95419631	4.857980995	5.169925001	4.906890596	4.95419631	5	4.247927513	4.459431619	4.523561956	4.906890596	4.087462841	4.459431619	5.087462841	3.700439718
BC032204	5.459431619	5.321928095	4.64385619	4.087462841	4.95419631	4.857980995	5.169925001	4.906890596	4.95419631	5	4.247927513	4.459431619	4.523561956	4.906890596	4.087462841	4.459431619	5.087462841	3.700439718
Stip1	5.832890014	5.700439718	5.044394119	4.459431619	4.95419631	4.64385619	3.906890596	4.247927513	4	3.459431619	3.807354922	4.392317423	3.807354922	2.807354922	4.247927513	3.700439718	4.247927513	4.169925001
Rcor2	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0
Mark2	3.321928095	2.807354922	3.459431619	3	1.584962501	1.584962501	0	2.321928095	1.584962501	1.584962501	0	2	2.807354922	0	0	0	1	0
